Text,label
" Trump Can Be Arrested By The NYPD And This Military Veteran Explains Why It would be a great sight to behold if a New York City police officer were ordered to place Donald Trump in handcuffs. People would cheer.And it could happen if New York State Attorney General Eric Schneiderman has enough evidence to charge Trump with crimes related to his fraudulent  charity. The Trump Foundation is currently under investigation for self-dealing, which means the foundation paid out donations to its own officers, which is illegal and totally unethical and immoral.Money that should have been used to help cure cancer has instead benefited Trump personally as he has used foundation money to buy stuff for himself, pay legal fees and settlements, and pay executives involved in running the scam.Trump, of course, whined on Twitter about the investigation, claiming that 100 percent of funds go to charities.I gave millions of dollars to DJT Foundation, raised or recieved millions more, ALL of which is given to charity, and media won t report!  Donald J. Trump (@realDonaldTrump) December 27, 2016The DJT Foundation, unlike most foundations, never paid fees, rent, salaries or any expenses. 100% of money goes to wonderful charities!  Donald J. Trump (@realDonaldTrump) December 27, 2016But Trump is lying because even the Trump Foundation admitted to self-dealing in their 2015 tax returns to the IRS.Trump even thought he could escape the legal system by simply shuttering the foundation, but Schneiderman s office informed him that he can t  legally dissolve until that investigation is complete. And if that investigation finds that Trump broke the law, he would be subject to charges and arrest. And as military veteran and blogger David Axe points out, there is precedent for an NYPD officer to arrest Trump and haul his ass to jail. President-elect Donald Trump could be in big legal trouble over his allegedly self-dealing charity,  Axe began.  It s entirely possible that he could eventually face arrest. And it wouldn t be unprecedented if, say, a New York cop actually slapped cuffs on Trump and read him his rights. After all, a ballsy policeman arrested Pres. Ulysses Grant way back in 1866   albeit for a comparatively minor crime. It s not unprecedented for a small-time cop to arrest America s commander-in-chief. In 1866, Pres. Ulysses Grant got busted for riding his horse at an unsafe speed at 13th and M Streets in Washington, D.C. The arresting officer, William West, had previously issued Grant a warning for the same offense. Do you think, officer, that I was violating the speed laws?  Grant reportedly asked West. I certainly do, Mr. President,  West replied.  I am very sorry, Mr. President, to have to do it, for you are the nation s chief executive, but my duty is plain, sir. I shall have to place you under arrest! Do your duty, my good man,  Grant said. West escorted the president to the police station for booking. Grant paid a fine and walked free. Officer and president reportedly became friends after the incident.Yes, this really happened. And stealing money from charities is a hell of a lot worse of a crime than speeding while riding a horse.In fact, the precedent of arresting sitting presidents for breaking the law goes back even further. Franklin Pierce was arrested in 1853 for running a lady over with his horse. The case was dropped due to lack of evidence.But the points stands. Police officers can arrest the president for violating the law and it sure looks like Trump violated it repeatedly.As Axe points out, however, Trump probably won t go quietly. If a New York cop arrests Trump, it seems unlikely that the notoriously temperamental Trump   and his equally angry private security detail   will react as gentlemanly as Grant did to his own arrest,  he concluded.Frankly, Trump should be thrown in a prison cell next to Ponzi schemer Bernie Madoff. Because while Madoff only scammed rich people, Trump stole money from kids with cancer to pay his employees and his legal bills. That s truly deplorable.Featured image via Capitol Hill Blue",Fake
" Joe Biden Just Said What Every (Sane) Woman Is Thinking About Donald Trump Hillary Clinton and most of her surrogates have stayed silent, apparently waiting to pounce on Donald Trump during the debate scheduled for Sunday night. The Vice President, though, couldn t hold his opinion. He took to Twitter and said exactly what most women are thinking about Donald Trump s disgusting remarks about  grabbing  women by the  pussy.  Joe Biden called it sexual assault.The words are demeaning. Such behavior is an abuse of power. It s not lewd. It s sexual assault.  Joe  Joe Biden (@JoeBiden) October 8, 2016Much of the media (and Republicans) is treating the tape, in which Trump is heard talking about groping women and kissing them, without permission, as just more words. It s Trump as usual, they say, only raw and on steroids. The problem with that, though, is that Trump is describing criminal acts. He s clearly in the habit of using his power and money to take anything he wants, and women to Trump are just things.Biden has long been an advocate of women s rights. He has been a driving force behind helping to end the backlog of unprocessed rape kits.Biden was also key in the passage of the Violence Against Women Act in the Senate and calls it  the proudest thing I ve ever done.  His goal is to change the culture in this country. When a woman is raped, when a woman is abused, the first thing other women ask is what did you do? Why were you there? What were you wearing?  Biden said.  Folks, all the opportunity and entrepreneurship in the world is good. But ultimately, starting in this country, we have to change the culture. And we re not going to change that culture until not a single woman who is abused ever asks herself:  What did I do? Source: Huffington PostTrump supporters, of course, are doing the only thing they know how. They are playing a game of  I know you are but what am I  and are turning it around on Biden:Is this an official duty of the Vice President? Doubtful, Joe Biden , doubtful. Looks like an unwanted sexual advance. #TrumpTape pic.twitter.com/2JL40JDOlF  bbaroo (@DempseyToe) October 8, 2016They even posted this completely debunked video:You mean sexual assault like this, Joe Biden ? #TrumpTape pic.twitter.com/YhxKFTPiCT  bbaroo (@DempseyToe) October 8, 2016Of course, Biden isn t running for president and Trump is. It s not just women Trump disrespects, it s everyone. If his white male voters really think Trump is going to do something for them, they are sadly delusional. As for women, well, Trump s choice of Mike Pence as running mate should be all we need to know. The video was just confirmation that Trump isn t just a misogynist. He s a criminal, at east according to his own words.Featured image via Alex Wong/Getty Images",Fake
"EU could respond to 'market distortions' if U.S. quits climate pact: Schulz BERLIN (Reuters) - If President Donald Trump quits the Paris Climate Agreement, U.S. producers will gain a competitive advantage over their European rivals, creating market distortions to which the EU will have to respond, German Chancellor candidate Martin Schulz said. “If Mr Trump wants to leave the climate pact, then we must talk openly about trade relations and market distortions,” Schulz said, suggesting that backsliding on environmental standards could harm the U.S.’s access to the world’s largest market. Schulz is the centre-left Social Democratic party’s candidate to oust conservative Chancellor Angela Merkel in a September election. His party is currently running second in polls behind Merkel’s conservative bloc. ",Real
" Rand Paul’s Solution For Healthcare Is Only Half Horrible (VIDEO) Rand Paul is a self-described libertarian, but his idea for how to fix our healthcare system sounds awfully socialist. On the right, Paul has been one of the biggest critics of Trumpcare, calling it  Obamacare lite. What we think is being hidden from conservatives is there s a lot of  Obamacare Lite  in their bill,  the Kentucky Republican said on CNN s  New Day  Friday.  There s a new entitlement program.   There is also a Cadillac tax or something similar to the Cadillac tax that was in Obamacare. And there s also an individual mandate, believe it or not. Instead of paying the mandate to the government, they re going to tell you you have to pay the mandate, by law, to an insurance company. Paul, speaking at a Freedom Works rally, had his own proposal, which might as well have been an advertisement for the National Rifle Association. His suggestion is that people should be able to buy health insurance through the NRA.Here s the video: You see what he did there?The truth is, this isn t the worst idea in the world. The NRA is a sizable membership organization, but it s far from the biggest. The fact is, large groups people have a lot more clout than individuals. AAA has 40 million members, as compared to the NRA s 4.5. The AARP would probably be happy to negotiate with insurance companies and sell policies to their members.Inadvertently, though, the rabidly anti-union (but pro-gun) Republican, made the case for unions. Individuals don t have much if any negotiating power with insurance companies, or really, anyone. Still, Republicans want to leave individuals on their own, with the imagined idea that somehow, shopping is equivalent to negotiating. It s not. If you have the option to buy from six overpriced plans, you re still paying too much, but hey, you got a choice.The third largest membership organization in the world is a union. Unfortunately, you have to work for them to get the benefits of their negotiations, but if more people had access to unions, prices would drop across the board.But, there is one major problem with Paul s idea. Most employers, including most union employers, pick up at least part of the monthly tab. That s where the government subsidies that Republicans hate would come in. If an organization like AAA or even the NRA were to offer health insurance, it would still cost a lot more money than a decent employer plan, at least without some government help.Sorry, Republicans, but unions aren t synonymous with corruption anymore than the corporations that supply the paychecks, but they do give workers a voice, and in the case of goods and services, they give workers negotiating power. All free market Republicans should be behind more negotiating power, but the truth is, Republicans only want the market to be free for large corporations. All the rest of us should be at their mercy.Still, even at half bad, it s better than Trumpcare.Featured image via video screen capture",Fake
"Russia warns it is close to retaliating after new U.S. sanctions bill: Ifax MOSCOW (Reuters) - Russia said it had repeatedly warned the United States it would retaliate against what it saw as hostile moves and was growing tired of showing restraint, Russian Deputy Foreign Minister Sergei Ryabkov said, the Interfax news agency reported. Ryabkov’s comments came after the U.S. House of Representatives voted overwhelmingly on Tuesday to slap new sanctions on Russia and force President Donald Trump to obtain lawmakers’ permission before easing any sanctions on Moscow. ",Real
"U.S. Senator McCain says facing 'very vicious form of cancer' WASHINGTON (Reuters) - U.S. Senator John McCain, who recently returned to Washington after treatment for brain cancer, said on Sunday the disease is vicious but that the treatment is going well and he has more energy than before. “This is a very vicious form of cancer that I’m facing,” McCain, a Republican who ran unsuccessfully for president in 2008, told CNN’s “State of the Union” program. The 80-year-old Arizona senator was found to have an aggressive form of brain tumor, glioblastoma, after surgery in July for a blood clot above his left eye. “All the results so far are excellent,” McCain said of his treatment, adding that the prognosis was “pretty good.” “I’m facing a challenge, but I’ve faced other challenges, and I’m very confident about getting through this one as well,” the senator said. “I’ve had no side effects, no nothing except frankly an increased level of energy.” McCain recently completed his first round of chemotherapy and radiation, and he said that he would have an MRI on Monday, an imaging technique used to evaluate medical conditions. McCain, who chairs the Senate Armed Services Committee, is also going to oversee work on a defense policy bill on the Senate floor next week.    “Every life has to end one way or another,” he told CNN,  adding that he was very happy with his life, including the 2008 campaign that he lost to former President Barack Obama.  “I am able to celebrate a wonderful life and I will be grateful for additional time that I have,” McCain said, adding: “Remember, I’m the guy who stood fifth from the bottom of his class at the Naval Academy.” McCain was re-elected to a sixth Senate term in November. In the past, he has been treated for melanoma, a form of skin cancer. He is the son and grandson of Navy admirals, and a U.S. Navy pilot whose plane was shot down over Vietnam in 1967. He spent more than five years as a prisoner of war in North Vietnam and was tortured repeatedly. McCain said Sunday he hoped that people would remember him as someone who had served his country. “Made a lot of mistakes, made a lot of errors, but served his country, and I hope we could add, honorably.” ",Real
" Trump Bucks GOP Leadership Again, Runs Back Into The Arms Of Chuck And Nancy Donald Trump blindsided GOP leadership a couple of weeks ago when he struck a deal with Senate Minority Leader Chuck Schumer and House Minority Leader Nancy Pelosi with regards the Deferred Action For Childhood Arrivals (DACA). Now, Trump seems to, again, be running to his new friends  Chuck and Nancy  as he calls them   this time on healthcare.In an early morning tweet on Saturday, Trump said that he had spoken with Senator Schumer regarding some kind of healthcare deal.I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!  Donald J. Trump (@realDonaldTrump) October 7, 2017Now, for the longest time, Trump has been in an uneasy relationship with Senate Majority Leader Mitch McConnell (R-KY) and House Speaker Paul Ryan (R-WI). They tolerated him during the campaign because their mouthbreathing voters decided that an unqualified orange fascist would be a better nominee and president than any of the actually qualified people in the GOP primary, and certainly better than any Democrat. Therefore, the GOP leadership had no choice but to watch helplessly as the party of Reagan became the party of Trump. Now, it seems that they have lost control of the Frankenstein monster they got elected president, and it seems that their efforts were all for naught.Trump will be in the Oval Office schmoozing with Chuck and Nancy while McConnell and Ryan are stuck out in the cold, looking helplessly as this man once again makes fools of them.Well, when you make a deal with the devil, you get burned, and Chuck and Nancy are smart enough to con the con man, and it just might save healthcare for millions of Americans.Featured image via Alex Wong/Getty Images",Fake
"Trump's travel bans spook some students, fan fears of broader chill SAN FRANCISCO (Reuters) - Ramin Forouzandeh had applied to 13 PhD economics programs in the United States, but after President Donald Trump signed his first travel ban in January, the 25-year-old Iranian turned to Canada for other options.  He said he had focused on U.S. schools because they hosted most of the world’s top 20 economics programs. “Before the travel ban, I never really considered other alternatives.”  By late March, U.S. courts had halted two versions of Trump’s travel ban, yet Forouzandeh signed for University of Toronto’s Rotman School of Management and turned down the University of Minnesota’s prestigious PhD program. His countryman, Mahdi Ebrahimi Kahou, 30, was well into his first year of the Minnesota program when he decided to transfer to the University of British Columbia because of Trump’s executive orders that banned travel from seven and later six Muslim-majority countries, including Iran. “I lost my motivation to work completely,” he said.  A Reuters survey of 19 Canadian universities showed a spike in international applications, most notably from Iran and India. Five top Canadian economics and business PhD programs are getting at least half of their new Iranian students this fall because of the ban, based on interviews with universities and students. Most of those, like Forouzandeh and Ebrahimi Kahou, are opting out of U.S. programs in a field where the United States both dominates and relies on foreign talent. While those programs represent only one field and a fraction of the U.S. student population, they offer early evidence of the direct impact of Trump administration policies. Academics fear they may also be a sign of things to come if the chilling effect of Trump’s “America First” agenda spreads beyond any specific field of study or nationality. “This strikes at the heart of what has made U.S. higher education the envy of the world,” said Mary Sue Coleman, chair of the Association of American Universities.    “It’s this notion that the U.S. is no longer a welcoming place for the best and the brightest.”   Iranians are by far the biggest group among students directly affected by the bans and form a small but notable part of the talent pool in areas such as engineering and economics, where U.S. academic institutions excel. Iranians ranked sixth last year among international students enrolled in U.S. graduate programs, according to the Institute of International Education.  A survey conducted jointly by five U.S. higher education associations in February showed 38 percent of U.S. colleges reporting a drop in foreign applications, with those from the Middle East down the most, while 27 percent saw no change - a significant cool-down after nearly a decade of steady growth. In 2015, at least 35 percent of graduate students at U.S. universities granting graduate degrees in science, engineering and health were foreigners, according to the National Science Foundation.  (For a graphic on U.S. universities, global brains, click tmsnrt.rs/2qLARio ) This year, about 60 percent of graduating PhDs from the top 10 U.S. economics departments come from other countries, a Reuters analysis shows. “You’ve got an issued order that’s been temporarily blocked that applies to six countries. But the destabilization of the whole situation for international students and faculty could not be overstated,” said Rice University President David Leebron. He said that for foreign students everything from getting a visa on time to employment opportunities had been thrown into question. According to Rice’s dean of graduate and postdoctoral studies, this year’s PhD programs will have slightly fewer Chinese, Indian and Middle Eastern students than expected. More Iranian students declined offers of admission than usual, with several saying that they decided to study in another country because of concerns about getting a U.S. visa.  There is no evidence of a mass exodus of foreigners - indeed, Rice will have more students than expected from Europe and Latin America, offsetting declines elsewhere - but academics cite dozens of examples where Trump’s policies had an impact. At Arizona State University, for example, Iranians would typically make up a fourth of the economics PhD program, but there will be none in the incoming class this fall. Of those already enrolled, two are moving to Canada. One student who visited his family in Iran over the Christmas break still has not been able to return, leaving the university scrambling to cover the classes he was supposed to teach.   “The effects of this are big,” said Gustavo Ventura, ASU’s economics department chair. “These people, not just the ones that come to us - anyone who comes to a PhD program abroad - are the cream of their student population.” The University of Illinois now has 10 Iranians in its PhD program, and while it’s not certain why, none of the Iranians whom it offered admission are among the 22 students from 11 countries entering in the fall.  At Indiana University’s economics program, three Iranians withdrew their applications almost immediately after the travel ban, said Todd Walker, director of the department’s graduate studies. “We also had many more international applicants turn us down this year relative to the last three years,” he said. “I cannot say definitively how much of this is attributable to the travel ban, but I suspect it played a role.” In British Columbia, the Simon Fraser University has admitted 20 percent more international students for the fall term, according to Associate Dean Jeff Derksen. He said queries he had received and an online survey suggested more graduate students were considering alternatives to U.S. programs. “This indicates that the international map of academic knowledge production has changed.” The prestige of the U.S. programs remains a big draw, but those committed to a U.S. career are more aware of risks.  For example, Soheil Ghili, who is getting a PhD in economics from Northwestern University’s Kellogg School of Management this month and will start as a post-doctoral fellow at Yale this summer, is hedging his bets. “Let me put it this way: I will be more careful to not miss networking opportunities with people from Toronto and London.”  ",Real
"Trump, conservatives try to put aside bitterness to cut tax deal WASHINGTON (Reuters) - Raw feelings and mistrust could pose an obstacle to President Donald Trump and hard-line conservative lawmakers in his Republican Party as they seek to rebound from defeat on healthcare legislation by launching into an overhaul of the U.S. tax code. Trump has accused the Freedom Caucus lawmakers of snatching a “defeat from the jaws of victory” with their rejection of the White House-backed healthcare bill to replace President Barack Obama’s 2010 healthcare reform bill. In interviews with 10 of the roughly three dozen House Freedom Caucus members, the lawmakers said they were eager to put aside tensions over the healthcare debacle and seek common ground on tax reform. But there is no consensus, even within the conservative faction, on details of a tax-reform bill, with some members open to discussing ideas such as the border tax plan supported by House leaders and others opposed to it. Representative Warren Davidson, a Freedom Caucus member from Ohio, said Republicans should leave aside the blame game and work through their policy differences before launching tax reform legislation. “Some people are still in that hurt-feelings and frustration” stage, Davidson said. “I do think it’s smart to take the time to get it right.” Republican Representative David Schweikert of Arizona, a Freedom Caucus lawmaker who sits on the tax-writing House of Representative Ways and Means Committee, could emerge as a bridge between the conservative faction and House leaders. The panel will work closely with House leadership on the tax bill. Schweikert said he planned to consult with rank-and-file members to discuss plans and listen to their priorities. He said giving companies incentives to invest in plants and equipment was one of the items on his own wish list. “My personal fixation is very simple: What maximizes economic growth?” Schweikert said. Representative Mark Meadows, chairman of the Freedom Caucus, said the group has “no formal position” on the structure of tax reform legislation. But Meadows listed the top priorities on his own wish list: “Lower taxes, lower taxes and lower taxes.” A 35-page blueprint developed by House Republican leaders, known as a “Better Way,” will serve as a starting point for the tax-reform discussions. The plan calls for streamlining the income tax system and cutting the corporate income tax rate to 20 percent from 35 percent. It would exclude export revenue from taxable income and impose a 20 percent tax on imports.  The border tax proposal has divided the business community and is a top flashpoint for lawmakers. Big exporters such as General Electric Co say the tax would boost manufacturing and jobs. But retailers like Target Corp have said the border tax would hike consumer prices and hurt the economy. Trump, a businessman who had never been in public office until he took over at the White House on Jan. 20, has at times praised the border tax idea but at other times has been noncommittal. Virginia Congressman Dave Brat said he would insist that the tax bill not add to the deficit, while Meadows said he would not necessarily insist on that. Other conservatives said they needed more information about the tax bill to form an opinion - and some space from the contentious health care debate. “We just had a major battle on a Republican welfare plan and that has consumed to a large degree my time and mental effort,” said Alabama Representative Mo Brooks. “When we have a tax reform bill I can evaluate, that’s when I’ll start voting on it,” Brooks said. As a sign of tensions that have lingered after the collapse of the healthcare bill, Freedom Caucus lawmakers faced tough questioning from their colleagues during a closed-door meeting of House Republicans on Tuesday, said Representative Randy Weber of Texas. But Weber said some of the friction eased by the end of the meeting, prompting House Speaker Paul Ryan to say that more give and take might have been useful in the healthcare effort. “Ryan said: ‘This is what we should have been doing,’” Weber told Reuters. Republican Representative Ken Buck of Colorado, a member of the Freedom Caucus, said he thinks lawmakers learned lessons from the healthcare defeat that could apply to tax reform. “I think people are going to work harder to get to ‘yes’ this next piece of legislation,” Buck said. A Reuters/Ipsos opinion poll released on Wednesday showed Republicans mostly blame Congress, and not Trump or party leaders, for failing to pass the healthcare overhaul.                        ",Real
" Trump Organization Brazenly Admits It’s Just Too Much Of A Hassle To Obey The Laws Obeying the law can be such a pain in the ass, at least according to the Trump organization. With their hundreds of employees, it can just be so difficult to fill out paperwork to make sure that any gifts and money that comes from foreign governments violates the Constitution s emoluments clause.In response to a document request from the House Oversight Committee, Trump s company sent a copy of an eight-page pamphlet detailing how it plans to track payments it receives from foreign governments at the firm s many hotels, golf courses, and restaurants across the globe. But while the Trump Organization said it would set aside all money it collects from customers that identify themselves as representing a foreign government, it would not undertake a more intensive effort to determine if a payment would violate the Constitution s prohibition on public office holders accepting an  emolument  from a foreign state. To fully and completely identify all patronage at our Properties by customer type is impractical in the service industry and putting forth a policy that requires all guests to identify themselves would impede upon personal privacy and diminish the guest experience of our brand,  the Trump Organization wrote in its policy pamphlet, which the company s chief compliance officer said had been distributed to general managers and senior officials at all of its properties.Source: The AtlanticLet s just add this to Trump s ever growing list of broken promises. While it seemed that the wall that will likely never get built was the cornerstone of Trump s campaign, his real selling point was the promise that he would be the anti-whatever the right-wing media has been telling us about Hillary Clinton over the last 20 years. Instead, he became everything the right-wing made up about Hillary and much, much more.Instead of draining the swamp, Trump filled it with a bevy of Goldman Sachs people. He said he would take no salary. He is taking one. And while he did donate his first quarter salary to the National Parks Service, that s tax deductible for him, so taxpayers are covering the cost of his salary and the tax deduction.Trump is a grifter. He might not have run for president with the specific goal of getting richer, but he s certainly taking advantage of all the opportunities the office hands him, legal or not. Diplomats are staying at his hotels, just hoping that it will give them a special in with BLOTUS. Since taking office, China has granted Trump 39 new trademarks. Hell, just this week, daughter Ivanka took what amounted to a $100 million from the Saudi government to go to her theoretical foundation   this after he was saying that Hillary Clinton should be locked up for taking donations from the Saudis for her actual foundation.If Trump refuses to abide by the Constitution   the one thing he was sworn to on Inauguration Day, it s time for him to go. Then again, it seems that with every move, with every secret he discloses, with every flirtation with the Russians, Trump is daring us to do something about it.",Fake
"U.S. Democratic senators seek probe into Icahn’s biofuel credit dealings WASHINGTON (Reuters) - Eight Democratic senators asked U.S. regulators on Tuesday to launch an investigation into billionaire Carl Icahn’s activities in the U.S. biofuels blending credit market, saying the activist investor may have violated trading laws since becoming an adviser to President Donald Trump. “We are writing to request that your agencies investigate whether Carl Icahn violated insider trading laws, anti-market manipulation laws, or any other relevant laws based on his recent actions in the market for renewable fuel credits,” the senators said in a letter to the heads of the Securities and Exchange Commission, the Commodity Futures Trading Commission and the Environmental Protection Agency. The letter, a copy of which was seen by Reuters, was signed by Elizabeth Warren of Massachusetts, Sheldon Whitehouse of Rhode Island, Sherrod Brown of Ohio and five others. The agencies are not required to act on it.  Efforts to reach Icahn for comment were not immediately successful. There have been months of public outcry from Democratic lawmakers and liberal watchdog groups concerned that Icahn’s dual role as a high-powered investor and presidential adviser could lead to conflicts of interest. Trump, a Republican, named Icahn as an unpaid adviser on regulation shortly after November’s election, saying the choice could help him slash red tape and bolster economic growth.  In February, Icahn submitted a proposal to the White House to change the U.S. biofuels program in a way that would ease its regulatory burden on oil refining companies, already struggling with low profit margins. Icahn owns a majority stake in refining company CVR Energy Inc (CVI.N). The White House is considering the proposal. An administration official did not immediately respond to a request for comment on Tuesday. A Reuters review of securities filings last month showed that CVR had accumulated a large short position in biofuels blending credits, called Renewable Identification Numbers, or RINs, which many refiners are required to purchase under the biofuels law. That meant the company would have been in a strong position to profit if RIN prices fell. In their letter, the senators pointed out that RIN prices dropped sharply in late February after Icahn’s proposal on the biofuels regulation was reported. “We have no way of knowing at this time whether Mr. Icahn made any of his renewable fuel credit trades or decisions about trades based on material, non-public information or otherwise manipulated the market,” the senators wrote.  “But the publicly available evidence is troubling, and based on this evidence, we ask that your agencies investigate whether Mr. Icahn’s conduct violated any laws under your jurisdiction,” they said. Icahn previously dismissed accusations that his proposal to the White House to change the biofuels program was self-serving, saying the overhaul would help other refining companies too, including his competitors.  CVR Energy shares fell 0.4 percent to $22.20 on Tuesday. A CVR spokesman declined to comment. Shares in Icahn’s investment firm, Icahn Enterprises (IEP.O), fell 4.3 percent to $50.82. Icahn, 81, has spent decades doing battle with major companies as an activist investor, and has amassed a fortune that Forbes Magazine pegs above $20 billion. In recent years, he built up an 82 percent stake in CVR, making him a player in the niche biofuels market. “Carl Icahn is not shy, and he knows his voice and his actions as special adviser can influence the RIN markets,” said Tyson Slocum of Public Citizen, a liberal watchdog group that has already asked Congress to investigate whether Icahn had violated any lobbying disclosure laws. “The real issue is did Carl Icahn use his position as special adviser to unduly impact the RIN market and then make corresponding bets on those moves,” Slocum said.  CVR Energy’s refining unit (CVRR.N) posted a net gain of $6.4 million associated with the biofuel credits market in the first quarter of 2017, a $50 million turnaround from the year-ago period when CVR shelled out $43.1 million, the company said in a filing. The U.S. Renewable Fuel Standard, overseen by the U.S. Environmental Protection Agency, requires increasing volumes of biofuels to be blended into the nation’s gasoline and diesel every year. It places that responsibility mainly on refiners, who are required to blend the fuel themselves or purchase credits from others that do it for them. Icahn’s proposal had called for regulators to shift the responsibility for blending from refiners, many of which lack sufficient blending capacity, to terminal operators.  A number of biofuels groups oppose the proposed change, saying it could undermine the Renewable Fuel Standard by making it more complicated, since there are many times more terminal operators than refining companies.  “Moving the point of obligation would require a dramatic increase in the staff required to track this at EPA, all while delivering poorer supervision, increasing the complexity of the program, and ultimately higher costs for American drivers,” said Growth Energy Chief Executive Emily Skor. ",Real
"House Speaker Ryan says U.S. government shutdown unnecessary WASHINGTON (Reuters) - U.S. House of Representatives Speaker Paul Ryan said on Wednesday that the government shutdown threatened by President Donald Trump is unnecessary and not wanted by lawmakers in Congress. “I don’t think anyone is interested in having a shutdown. I don’t think it is in our interests to do so,” Ryan told a news conference in Oregon. ",Real
" UNBELIEVABLE: Florida High School Students Wear KKK Outfits To School For Homecoming (VIDEO) Three students at a Florida high school are suspended for wearing KKK costumes to school for homecoming. The students from Wiregrass Ranch High School in Pasco County no doubt thought they were being funny or cute, or maybe they thought they were making some kind of a statement. Regardless, they upset many of their fellow students with the costumes, which they initially claimed were ghost costumes.The theme for the day was  characters,  and most students who chose to dress up dressed as superheroes or television characters. These three chose to emulate one of the most racist hate groups ever to exist in the U.S., but for what reason, nobody seems to know. A fourth student was wearing a Confederate flag, but that student took it off after being asked to, and doesn t face any disciplinary action.The outfits consisted of white sheets and pointy white hoods; very, very reminiscent of the KKK, not ghosts. They posted a photo of themselves in the costumes on social media with the caption,  BRUHHHHHHH  on it. Pasco County District Superintendent Kurt Browning said: Usually ghosts don t have pointed hoods. No, they don t. A senior at the school believes that these three had to have known what they were doing   ghost costumes look very different from KKK outfits and everyone who grew up in the U.S. knows it. We all see ghosts everywhere at Halloween, and we all see images of the KKK in our history books and media.Furthermore, with all the protests against police brutality toward the black community going on, there s a lot of racial tension. Black people are being killed in the streets by police, and white people don t want to acknowledge that the root of that problem is systemic racism, so the problem just continues. White people also insist on trying to dictate when, where and how the black community can protest, which just makes the black community angrier, and rightfully so.Because of all of that, KKK outfits, no matter the context, are especially inflammatory.Two of the students were Hispanic, and one was Arabic. None of them were black or white. There s a possibility they thought they were making some kind of a statement about the white nationalism that Trump has uncorked and normalized here.They might have specifically intended to harass black students and faculty there.They might have just thought they were being funny and cute, and they may have even thought they wouldn t get in any trouble because they aren t white.There is just no way they didn t know what they were doing, though. Browning touched on that when he went on to say: The last thing we need is to have any student regardless of race dressed up in that type of costume. The students received a two-day suspension, so hopefully they learned differently. The KKK no matter who you are is a hate symbol. Whatever the students  motives were, there is zero excuse.Watch a report on this incident below, from WFTS:Featured image via screen capture from embedded video",Fake
"Two key Republicans agree on national flood insurance WASHINGTON (Reuters) - Two senior U.S. House of Representatives Republicans said on Friday they have agreed on terms for the reauthorization of the deeply indebted National Flood Insurance Program. House Majority Whip Steve Scalise of Louisiana and House Financial Services Committee Chairman Jeb Hensarling of Texas said in a statement: “The bill we support will begin to make the flood insurance program more stable and sustainable for the people who count on it. We look forward to bringing this legislation to the House soon and urge our colleagues to support it.” They did not provide any details of the agreement. Lawmakers are wrestling with how to handle the flood insurance program’s expiration on Dec. 8. It is at least $24.6 billion in debt to the U.S. Treasury and likely to face billions of dollars in additional costs due to Hurricanes Harvey and Irma, which struck Texas and Florida in recent weeks. The program was extended 17 times between 2008 and 2012 and lapsed four times in that period. A 2012 law extended the program to September. In October the House and Senate approved $16 billion of funding to help the program cover claims from recent natural disasters after reaching its borrowing limit.  ",Real
" Yale Professor Explains Exactly Why We Need To Compare Trump To Hitler In the late 20th Century, author and attorney Mike Godwin said that  as an online discussion grows longer, the probability of a comparison involving Hitler approaches.  Soon, though,  Godwin s Law  was used to invalidate any mention of Hitler, which effectively worked to white-wash a significant portion of 20th century history.Who knows, that could be why we re seeing a rise in holocaust denial and the election of Donald Trump. Now, a Yale Professor is taking on that very issue, saying that our fear of making Hitler comparisons is making us historically illiterate.Yale history professor, and author of  On Tyranny: Twenty Lessons from the Twentieth Century,  Timothy Snyder isn t going so far to say that Trump is like Hitler, but he is saying that there are a lot of lessons to be learned from Hitler, specifically in how democratic republics fail and that our refusal to even talk about Hitler simply feeds our intellectual laziness.So the way to start the discussion about comparisons is to point out that Americans are extremely lazy about history. I mean that s one way in which were definitely number one among major nations. And one of the ways we re lazy about history is that as soon as anyone suggests that the past might be useful, then we say  but wait it s not exactly the same and therefore I m just going to discard it.  In that way in two or three seconds we give ourselves an excuse not to think about history.Source: Business InsiderHere s the video:var playerParam = {'pcode':'BhdmY6l9g002rBhQ6aEBZiheacDu','playerBrandingId':'6e12e8b3387a44daacfb73afba25a76e','skin': {'config': '//player.ooyala.com/static/v4/stable/latest/skin-plugin/skin.json'} };OO.ready(function() {window.pp = OO.Player.create('container', 'B1MWNzYTE6PYNvENSzDs8rjZyVjOKMu8', playerParam);        });The main reason for studying history, other than the fact that it s fascinating as hell, is to learn from what our forebears got wrong as well as from what they got right. Clearly, a hell of a lot went wrong during the late part of the 19th Century and the first half of the 20th Century. There were the robber barons, there was the Great Depression and there was the rise of fascism that killed millions of people. Perhaps if we weren t so lazy about history, we wouldn t need to talk about income inequality and banks wouldn t be too big to fail. If Mike Godwin hadn t been so wildly misinterpreted, perhaps we would not have have been silenced when comparing Trump s white nationalist following to that of Hitler. Instead, neo-nazis are now an actual voting bloc and the nation s press secretary can conveniently ignore the fact that Hitler gassed six million Jews. Hey, at least Spicer is getting us to talk about history.Featured image via Chip Somodevilla/Getty Images",Fake
